Id,Keyword,Category,Url
286,furniture for your house,decor,http://www.homedepot.com/c/furniture_types_style_placement_and_features_HT_BG_SO
287,home furniture,decor,http://www.homedepot.com/c/furniture_types_style_placement_and_features_HT_BG_SO
288,storage,decor,http://www.homedepot.com/c/furniture_types_style_placement_and_features_HT_BG_SO
289,organization,decor,http://www.homedepot.com/c/furniture_types_style_placement_and_features_HT_BG_SO
290,decor,decor,http://www.homedepot.com/c/furniture_types_style_placement_and_features_HT_BG_SO
291,color,decor,http://www.homedepot.com/c/understanding_color_HT_BG_PA
292,color scheme,decor,http://www.homedepot.com/c/understanding_color_HT_BG_PA
293,basics of color,decor,http://www.homedepot.com/c/understanding_color_HT_BG_PA
294,understanding color,decor,http://www.homedepot.com/c/understanding_color_HT_BG_PA
295,best color for wall,decor,http://www.homedepot.com/c/understanding_color_HT_BG_PA
296,paint,decor,http://www.homedepot.com/c/understanding_color_HT_BG_PA
297,hue,decor,http://www.homedepot.com/c/understanding_color_HT_BG_PA
298,color wheel,decor,http://www.homedepot.com/c/understanding_color_HT_BG_PA
299,decor,decor,http://www.homedepot.com/c/how_to_install_wood_blinds_HT_PG_DC
300,decor,decor,http://www.homedepot.com/c/window_treatments_special_considerations_HT_BG_DC
301,plywood,outdoor,http://www.homedepot.com/c/how_to_choose_right_engineered_wood_for_your_project_HT_BG_LC
302,engineered wood,outdoor,http://www.homedepot.com/c/how_to_choose_right_engineered_wood_for_your_project_HT_BG_LC
303,sheathing,outdoor,http://www.homedepot.com/c/how_to_choose_right_engineered_wood_for_your_project_HT_BG_LC
304,siding panels,outdoor,http://www.homedepot.com/c/how_to_choose_right_engineered_wood_for_your_project_HT_BG_LC
305,lumber,outdoor,http://www.homedepot.com/c/how_to_choose_right_engineered_wood_for_your_project_HT_BG_LC
306,composites,outdoor,http://www.homedepot.com/c/how_to_choose_right_engineered_wood_for_your_project_HT_BG_LC
307,riding mowers,outdoor,http://www.homedepot.com/c/riding_mowers_lawn_tractors_buying_guide_HT_BG_OD
308,lawn tractors,outdoor,http://www.homedepot.com/c/riding_mowers_lawn_tractors_buying_guide_HT_BG_OD
309,mowing large lawns,outdoor,http://www.homedepot.com/c/riding_mowers_lawn_tractors_buying_guide_HT_BG_OD
310,outdoors,outdoor,http://www.homedepot.com/c/riding_mowers_lawn_tractors_buying_guide_HT_BG_OD
311,fence,outdoor,http://www.homedepot.com/c/how_to_build_a_fence_HT_PG_BM
312,fencing,outdoor,http://www.homedepot.com/c/how_to_build_a_fence_HT_PG_BM
313,wood fence,outdoor,http://www.homedepot.com/c/how_to_build_a_fence_HT_PG_BM
314,picket fence,outdoor,http://www.homedepot.com/c/how_to_build_a_fence_HT_PG_BM
315,panel fence,outdoor,http://www.homedepot.com/c/how_to_build_a_fence_HT_PG_BM
316,how to build a fence,outdoor,http://www.homedepot.com/c/how_to_build_a_fence_HT_PG_BM
317,engine cleaners,outdoor,http://www.homedepot.com/c/ethanol_fuel_cleaning_products_HT_BG_OD
318,engine additives,outdoor,http://www.homedepot.com/c/ethanol_fuel_cleaning_products_HT_BG_OD
319,fuel additives,outdoor,http://www.homedepot.com/c/ethanol_fuel_cleaning_products_HT_BG_OD
320,ethanol cleaners,outdoor,http://www.homedepot.com/c/ethanol_fuel_cleaning_products_HT_BG_OD
321,outdoor,outdoor,http://www.homedepot.com/c/how_to_sharpen_lawn_mower_blade_HT_PG_OD
322,selecting generator,outdoor,http://www.homedepot.com/c/generators_HT_BG_TH
323,generator,outdoor,http://www.homedepot.com/c/generators_HT_BG_TH
324,portable generator,outdoor,http://www.homedepot.com/c/generators_HT_BG_TH
325,generator types,outdoor,http://www.homedepot.com/c/generators_HT_BG_TH
326,electric-start generators,outdoor,http://www.homedepot.com/c/generators_HT_BG_TH
327,tools,outdoor,http://www.homedepot.com/c/generators_HT_BG_TH
328,hardware,outdoor,http://www.homedepot.com/c/generators_HT_BG_TH
329,insect control,outdoor,http://www.homedepot.com/c/do_it_yourself_pest_control_HT_BG_OD
330,insect control methods,outdoor,http://www.homedepot.com/c/do_it_yourself_pest_control_HT_BG_OD
331,insect control for lawns,outdoor,http://www.homedepot.com/c/do_it_yourself_pest_control_HT_BG_OD
332,identifying bugs in your home,outdoor,http://www.homedepot.com/c/do_it_yourself_pest_control_HT_BG_OD
333,insecticides,outdoor,http://www.homedepot.com/c/do_it_yourself_pest_control_HT_BG_OD
334,outdoors,outdoor,http://www.homedepot.com/c/do_it_yourself_pest_control_HT_BG_OD
335,low-level deck,outdoor,http://www.homedepot.com/c/how_to_build_low_level_deck_HT_PG_LC
336,building low level deck,outdoor,http://www.homedepot.com/c/how_to_build_low_level_deck_HT_PG_LC
337,steps to build low-level deck,outdoor,http://www.homedepot.com/c/how_to_build_low_level_deck_HT_PG_LC
338,lumber,outdoor,http://www.homedepot.com/c/how_to_build_low_level_deck_HT_PG_LC
339,composites,outdoor,http://www.homedepot.com/c/how_to_build_low_level_deck_HT_PG_LC
340,how to start seeds indoors,outdoor,http://www.homedepot.com/c/how_to_start_seeds_indoors_HT_PG_OD
341,how to start plants from seed indoors,outdoor,http://www.homedepot.com/c/how_to_start_seeds_indoors_HT_PG_OD
342,starting seed indoors,outdoor,http://www.homedepot.com/c/how_to_start_seeds_indoors_HT_PG_OD
343,gardening advice to start seed indoors,outdoor,http://www.homedepot.com/c/how_to_start_seeds_indoors_HT_PG_OD
344,outdoors,outdoor,http://www.homedepot.com/c/how_to_start_seeds_indoors_HT_PG_OD
345,lawn mowers,outdoor,http://www.homedepot.com/c/walk_behind_lawn_mowers_buying_guide_HT_BG_OD
346,walk-behind lawn mowers,outdoor,http://www.homedepot.com/c/walk_behind_lawn_mowers_buying_guide_HT_BG_OD
347,types of lawn mowers,outdoor,http://www.homedepot.com/c/walk_behind_lawn_mowers_buying_guide_HT_BG_OD
348,electric lawn mowers,outdoor,http://www.homedepot.com/c/walk_behind_lawn_mowers_buying_guide_HT_BG_OD
349,gas lawn mower,outdoor,http://www.homedepot.com/c/walk_behind_lawn_mowers_buying_guide_HT_BG_OD
350,manual lawn mower,outdoor,http://www.homedepot.com/c/walk_behind_lawn_mowers_buying_guide_HT_BG_OD
351,outdoors,outdoor,http://www.homedepot.com/c/walk_behind_lawn_mowers_buying_guide_HT_BG_OD
352,outdoor,outdoor,http://www.homedepot.com/c/all_about_roses_HT_BG_OD
353,building materials,outdoor,http://www.homedepot.com/c/fencing_pro_guide_to_fencing_HT_BG_BM
354,fence,outdoor,http://www.homedepot.com/c/fencing_pro_guide_to_fencing_HT_BG_BM
355,vinyl fence,outdoor,http://www.homedepot.com/c/fencing_pro_guide_to_fencing_HT_BG_BM
356,types of fences,outdoor,http://www.homedepot.com/c/fencing_pro_guide_to_fencing_HT_BG_BM
357,how to select fences,outdoor,http://www.homedepot.com/c/fencing_pro_guide_to_fencing_HT_BG_BM
358,fence panels,outdoor,http://www.homedepot.com/c/fencing_pro_guide_to_fencing_HT_BG_BM
359,pressure treated wood,outdoor,http://www.homedepot.com/c/discover_benefit_pressure_treated_wood_HT_BG_LC
360,wood preservation,outdoor,http://www.homedepot.com/c/discover_benefit_pressure_treated_wood_HT_BG_LC
361,pressure treated lumber,outdoor,http://www.homedepot.com/c/discover_benefit_pressure_treated_wood_HT_BG_LC
362,pr wood,outdoor,http://www.homedepot.com/c/discover_benefit_pressure_treated_wood_HT_BG_LC
363,lumber,outdoor,http://www.homedepot.com/c/discover_benefit_pressure_treated_wood_HT_BG_LC
364,composites,outdoor,http://www.homedepot.com/c/discover_benefit_pressure_treated_wood_HT_BG_LC
365,grass seed,outdoor,http://www.homedepot.com/c/create_healthy_lawn_with_grass_seed_HT_BG_OD
366,grass seed types,outdoor,http://www.homedepot.com/c/create_healthy_lawn_with_grass_seed_HT_BG_OD
367,grass seed planting tips,outdoor,http://www.homedepot.com/c/create_healthy_lawn_with_grass_seed_HT_BG_OD
368,grass types,outdoor,http://www.homedepot.com/c/create_healthy_lawn_with_grass_seed_HT_BG_OD
369,grass seed lawns,outdoor,http://www.homedepot.com/c/create_healthy_lawn_with_grass_seed_HT_BG_OD
370,planting lawns,outdoor,http://www.homedepot.com/c/create_healthy_lawn_with_grass_seed_HT_BG_OD
371,outdoors,outdoor,http://www.homedepot.com/c/create_healthy_lawn_with_grass_seed_HT_BG_OD
372,installing landscape lighting,outdoor,http://www.homedepot.com/c/how_to_install_landscape_lighting_HT_PG_LF
373,solar powered lights,outdoor,http://www.homedepot.com/c/how_to_install_landscape_lighting_HT_PG_LF
374,low voltage lighting,outdoor,http://www.homedepot.com/c/how_to_install_landscape_lighting_HT_PG_LF
375,line voltage lighting,outdoor,http://www.homedepot.com/c/how_to_install_landscape_lighting_HT_PG_LF
376,landscape lighting,outdoor,http://www.homedepot.com/c/how_to_install_landscape_lighting_HT_PG_LF
377,energy efficient lighting,outdoor,http://www.homedepot.com/c/how_to_install_landscape_lighting_HT_PG_LF
378,low voltage lights,outdoor,http://www.homedepot.com/c/how_to_install_landscape_lighting_HT_PG_LF
379,lighting,outdoor,http://www.homedepot.com/c/how_to_install_landscape_lighting_HT_PG_LF
380,fans,outdoor,http://www.homedepot.com/c/how_to_install_landscape_lighting_HT_PG_LF
381,sprinkler heads,outdoor,http://www.homedepot.com/c/irrigation_a_guide_to_selecting_a_sprinkler_head_HT_BG_OD
382,types of sprinkler heads,outdoor,http://www.homedepot.com/c/irrigation_a_guide_to_selecting_a_sprinkler_head_HT_BG_OD
383,lawn sprinkler head selection tips,outdoor,http://www.homedepot.com/c/irrigation_a_guide_to_selecting_a_sprinkler_head_HT_BG_OD
384,irrigation spray heads,outdoor,http://www.homedepot.com/c/irrigation_a_guide_to_selecting_a_sprinkler_head_HT_BG_OD
385,rotary sprinkler heads,outdoor,http://www.homedepot.com/c/irrigation_a_guide_to_selecting_a_sprinkler_head_HT_BG_OD
386,lawn irrigation,outdoor,http://www.homedepot.com/c/irrigation_a_guide_to_selecting_a_sprinkler_head_HT_BG_OD
387,outdoors,outdoor,http://www.homedepot.com/c/irrigation_a_guide_to_selecting_a_sprinkler_head_HT_BG_OD
388,lawn fertilizers,outdoor,http://www.homedepot.com/c/what_is_best_lawn_fertilizer_for_garden_HT_BG_OD
389,health lawn,outdoor,http://www.homedepot.com/c/what_is_best_lawn_fertilizer_for_garden_HT_BG_OD
390,warm season grass,outdoor,http://www.homedepot.com/c/what_is_best_lawn_fertilizer_for_garden_HT_BG_OD
391,cool season grass,outdoor,http://www.homedepot.com/c/what_is_best_lawn_fertilizer_for_garden_HT_BG_OD
392,organic fertilizer,outdoor,http://www.homedepot.com/c/what_is_best_lawn_fertilizer_for_garden_HT_BG_OD
393,outdoors,outdoor,http://www.homedepot.com/c/what_is_best_lawn_fertilizer_for_garden_HT_BG_OD
394,topfallguide,outdoor,http://www.homedepot.com/c/what_is_best_lawn_fertilizer_for_garden_HT_BG_OD
395,letsdothis,outdoor,http://www.homedepot.com/c/what_is_best_lawn_fertilizer_for_garden_HT_BG_OD
396,grill,outdoor,http://www.homedepot.com/c/outdoor_grills_HT_BG_OD
397,outdoor grill,outdoor,http://www.homedepot.com/c/outdoor_grills_HT_BG_OD
398,gas grill,outdoor,http://www.homedepot.com/c/outdoor_grills_HT_BG_OD
399,propane grills,outdoor,http://www.homedepot.com/c/outdoor_grills_HT_BG_OD
400,natural gas grills,outdoor,http://www.homedepot.com/c/outdoor_grills_HT_BG_OD
401,charcoal grills,outdoor,http://www.homedepot.com/c/outdoor_grills_HT_BG_OD
402,electric grills,outdoor,http://www.homedepot.com/c/outdoor_grills_HT_BG_OD
403,portabled grills,outdoor,http://www.homedepot.com/c/outdoor_grills_HT_BG_OD
404,smokers,outdoor,http://www.homedepot.com/c/outdoor_grills_HT_BG_OD
405,outdoors,outdoor,http://www.homedepot.com/c/outdoor_grills_HT_BG_OD
406,paver patio,outdoor,http://www.homedepot.com/c/how_to_install_a_paver_patio_HT_PG_OD
407,pavers,outdoor,http://www.homedepot.com/c/how_to_install_a_paver_patio_HT_PG_OD
408,patio,outdoor,http://www.homedepot.com/c/how_to_install_a_paver_patio_HT_PG_OD
409,paver stones,outdoor,http://www.homedepot.com/c/how_to_install_a_paver_patio_HT_PG_OD
410,outdoors,outdoor,http://www.homedepot.com/c/how_to_make_an_herb_tower_container_garden_HT_PG_OD
411,herb tower container garden,outdoor,http://www.homedepot.com/c/how_to_make_an_herb_tower_container_garden_HT_PG_OD
412,herbs,outdoor,http://www.homedepot.com/c/how_to_make_an_herb_tower_container_garden_HT_PG_OD
413,container gardening,outdoor,http://www.homedepot.com/c/how_to_make_an_herb_tower_container_garden_HT_PG_OD
414,picnic table,outdoor,http://www.homedepot.com/c/how_to_build_picnic_table_HT_PG_OD
415,building a picnic table,outdoor,http://www.homedepot.com/c/how_to_build_picnic_table_HT_PG_OD
416,steps to build a picnic table,outdoor,http://www.homedepot.com/c/how_to_build_picnic_table_HT_PG_OD
417,diy picnic table,outdoor,http://www.homedepot.com/c/how_to_build_picnic_table_HT_PG_OD
418,outdoors,outdoor,http://www.homedepot.com/c/how_to_build_picnic_table_HT_PG_OD
419,mulch,outdoor,http://www.homedepot.com/c/mulch_HT_BG_OD
420,rock mulch,outdoor,http://www.homedepot.com/c/mulch_HT_BG_OD
421,rubber mulch,outdoor,http://www.homedepot.com/c/mulch_HT_BG_OD
422,shredded hardwood mulch,outdoor,http://www.homedepot.com/c/mulch_HT_BG_OD
423,outdoors,outdoor,http://www.homedepot.com/c/mulch_HT_BG_OD
424,snow blowers,outdoor,http://www.homedepot.com/c/snow_blower_buying_guide_HT_BG_OD
425,snow throwers,outdoor,http://www.homedepot.com/c/snow_blower_buying_guide_HT_BG_OD
426,electronic snow blowers,outdoor,http://www.homedepot.com/c/snow_blower_buying_guide_HT_BG_OD
427,gas snow blowers,outdoor,http://www.homedepot.com/c/snow_blower_buying_guide_HT_BG_OD
428,single stage snow blowers,outdoor,http://www.homedepot.com/c/snow_blower_buying_guide_HT_BG_OD
429,dual stage snow blowers,outdoor,http://www.homedepot.com/c/snow_blower_buying_guide_HT_BG_OD
430,outdoors,outdoor,http://www.homedepot.com/c/snow_blower_buying_guide_HT_BG_OD
431,pressure washers,outdoor,http://www.homedepot.com/c/pressure_washers_power_washers_gas_electric_pressure_washer_buying_guide_HT_BG_OD
432,professional pressure washers,outdoor,http://www.homedepot.com/c/pressure_washers_power_washers_gas_electric_pressure_washer_buying_guide_HT_BG_OD
433,heavy duty pressure washers,outdoor,http://www.homedepot.com/c/pressure_washers_power_washers_gas_electric_pressure_washer_buying_guide_HT_BG_OD
434,gas pressure washers,outdoor,http://www.homedepot.com/c/pressure_washers_power_washers_gas_electric_pressure_washer_buying_guide_HT_BG_OD
435,electric pressure washers,outdoor,http://www.homedepot.com/c/pressure_washers_power_washers_gas_electric_pressure_washer_buying_guide_HT_BG_OD
436,outdoors,outdoor,http://www.homedepot.com/c/pressure_washers_power_washers_gas_electric_pressure_washer_buying_guide_HT_BG_OD
437,raised bed salsa garden,outdoor,http://www.homedepot.com/c/how_to_make_a_raised_bed_salsa_garden_HT_PG_OD
438,vegetables,outdoor,http://www.homedepot.com/c/how_to_make_a_raised_bed_salsa_garden_HT_PG_OD
439,raised garden bed,outdoor,http://www.homedepot.com/c/how_to_make_a_raised_bed_salsa_garden_HT_PG_OD
440,windows,outdoor,http://www.homedepot.com/c/windows_buying_guide_window_replacement_window_installation_HT_BG_DW
441,windows replacement,outdoor,http://www.homedepot.com/c/windows_buying_guide_window_replacement_window_installation_HT_BG_DW
442,windows installation,outdoor,http://www.homedepot.com/c/windows_buying_guide_window_replacement_window_installation_HT_BG_DW
443,window design,outdoor,http://www.homedepot.com/c/windows_buying_guide_window_replacement_window_installation_HT_BG_DW
444,window maintenance,outdoor,http://www.homedepot.com/c/windows_buying_guide_window_replacement_window_installation_HT_BG_DW
445,doors,outdoor,http://www.homedepot.com/c/windows_buying_guide_window_replacement_window_installation_HT_BG_DW
446,windows,outdoor,http://www.homedepot.com/c/windows_buying_guide_window_replacement_window_installation_HT_BG_DW
447,fertilizers,outdoor,http://www.homedepot.com/c/how_to_choose_right_fertilizer_for_your_yard_HT_BG_OD
448,garden fertilizer,outdoor,http://www.homedepot.com/c/how_to_choose_right_fertilizer_for_your_yard_HT_BG_OD
449,types of fertilizers,outdoor,http://www.homedepot.com/c/how_to_choose_right_fertilizer_for_your_yard_HT_BG_OD
450,organic fertilizer,outdoor,http://www.homedepot.com/c/how_to_choose_right_fertilizer_for_your_yard_HT_BG_OD
451,granular fertilizers,outdoor,http://www.homedepot.com/c/how_to_choose_right_fertilizer_for_your_yard_HT_BG_OD
452,water-soluble fertilizer,outdoor,http://www.homedepot.com/c/how_to_choose_right_fertilizer_for_your_yard_HT_BG_OD
453,synthetic fertilizer,outdoor,http://www.homedepot.com/c/how_to_choose_right_fertilizer_for_your_yard_HT_BG_OD
454,outdoors,outdoor,http://www.homedepot.com/c/how_to_choose_right_fertilizer_for_your_yard_HT_BG_OD
455,topfallguide,outdoor,http://www.homedepot.com/c/how_to_choose_right_fertilizer_for_your_yard_HT_BG_OD
456,letsdothis,outdoor,http://www.homedepot.com/c/how_to_choose_right_fertilizer_for_your_yard_HT_BG_OD
457,outdoor,outdoor,http://www.homedepot.com/c/spring_fertilization_infographic_HT_BG_OD
458,fence section,outdoor,http://www.homedepot.com/c/how_to_build_your_own_fence_sections_simple_steps_HT_PG_LC
459,building you own fence sections,outdoor,http://www.homedepot.com/c/how_to_build_your_own_fence_sections_simple_steps_HT_PG_LC
460,steps to build fence sections,outdoor,http://www.homedepot.com/c/how_to_build_your_own_fence_sections_simple_steps_HT_PG_LC
461,lumber,outdoor,http://www.homedepot.com/c/how_to_build_your_own_fence_sections_simple_steps_HT_PG_LC
462,composites,outdoor,http://www.homedepot.com/c/how_to_build_your_own_fence_sections_simple_steps_HT_PG_LC
463,plant fertilizer,outdoor,http://www.homedepot.com/c/grow_healthy_lawn_with_all_purpose_fertilizer_HT_BG_OD
464,all purpose plant fertilizer,outdoor,http://www.homedepot.com/c/grow_healthy_lawn_with_all_purpose_fertilizer_HT_BG_OD
465,types of plant fertilizer,outdoor,http://www.homedepot.com/c/grow_healthy_lawn_with_all_purpose_fertilizer_HT_BG_OD
466,outdoors,outdoor,http://www.homedepot.com/c/grow_healthy_lawn_with_all_purpose_fertilizer_HT_BG_OD
467,spring,outdoor,http://www.homedepot.com/c/grow_healthy_lawn_with_all_purpose_fertilizer_HT_BG_OD
468,summer,outdoor,http://www.homedepot.com/c/grow_healthy_lawn_with_all_purpose_fertilizer_HT_BG_OD
469,topfallguide,outdoor,http://www.homedepot.com/c/grow_healthy_lawn_with_all_purpose_fertilizer_HT_BG_OD
